filepath,label
1969/327.csv,dismissed
1969/328.csv,dismissed
1969/329.csv,dismissed
1969/33.csv,inapplicable
1969/330.csv,dismissed
1969/331.csv,dismissed
1969/332.csv,allowed
1969/333.csv,dismissed
1969/334.csv,dismissed
1969/335.csv,disposed of
1969/336.csv,dismissed
1969/337.csv,partly allowed
1969/338.csv,dismissed
1969/339.csv,dismissed
1969/34.csv,dismissed
1969/340.csv,allowed
1969/341.csv,allowed
1969/342.csv,dismissed
1969/343.csv,dismissed
1969/344.csv,dismissed
1969/345.csv,allowed
1969/346.csv,allowed
1969/347.csv,allowed
1969/348.csv,allowed
1969/349.csv,allowed
1969/35.csv,dismissed
1969/350.csv,allowed
1969/351.csv,dismissed
1969/352.csv,dismissed
1969/353.csv,dismissed
1969/354.csv,dismissed
1969/355.csv,dismissed
1969/356.csv,dismissed
1969/357.csv,dismissed
1969/358.csv,allowed
1969/359.csv,disposed of
1969/36.csv,dismissed
1969/360.csv,dismissed
1969/361.csv,allowed
1969/362.csv,allowed
1969/363.csv,dismissed
1969/364.csv,allowed
1969/365.csv,dismissed
1969/366.csv,dismissed
1969/367.csv,dismissed
1969/368.csv,allowed
1969/369.csv,allowed
1969/37.csv,allowed
1969/370.csv,dismissed
1969/371.csv,dismissed
1969/372.csv,dismissed
1969/373.csv,partly allowed
1969/374.csv,allowed
1969/375.csv,allowed
1969/376.csv,dismissed
1969/377.csv,dismissed
1969/378.csv,dismissed
1969/379.csv,partly allowed
1969/38.csv,dismissed
1969/380.csv,dismissed
1969/381.csv,allowed
1969/382.csv,allowed
1969/383.csv,disposed of
1969/384.csv,dismissed
1969/385.csv,dismissed
1969/386.csv,allowed
1969/387.csv,partly allowed
1969/388.csv,dismissed
1969/389.csv,dismissed
1969/39.csv,dismissed
1969/390.csv,partly allowed
1969/391.csv,allowed
1969/392.csv,dismissed
1969/393.csv,dismissed
1969/394.csv,dismissed
1969/395.csv,dismissed
1969/396.csv,allowed
1969/397.csv,dismissed
1969/398.csv,dismissed
1969/399.csv,allowed
1969/4.csv,allowed
1969/40.csv,allowed
1969/400.csv,dismissed
1969/401.csv,allowed
1969/402.csv,allowed
1969/403.csv,dismissed
1969/404.csv,allowed
1969/405.csv,partly allowed
1969/406.csv,dismissed
1969/407.csv,dismissed
1969/408.csv,allowed
1969/409.csv,allowed
1969/41.csv,allowed
1969/410.csv,dismissed
1969/411.csv,allowed
1969/412.csv,allowed
1969/413.csv,dismissed
1969/414.csv,disposed of
1969/415.csv,dismissed
1969/416.csv,dismissed
1969/417.csv,dismissed
1969/418.csv,allowed
1969/419.csv,allowed
1969/42.csv,dismissed
1969/420.csv,allowed
1969/421.csv,allowed
1969/422.csv,dismissed
1969/423.csv,dismissed
1969/424.csv,dismissed
1969/425.csv,allowed
1969/426.csv,dismissed
1969/427.csv,dismissed
1969/428.csv,allowed
1969/429.csv,dismissed
1969/43.csv,allowed
1969/430.csv,allowed
1969/431.csv,dismissed
1969/432.csv,allowed
1969/433.csv,allowed
1969/434.csv,dismissed
1969/435.csv,dismissed
1969/436.csv,dismissed
1969/437.csv,dismissed
1969/438.csv,dismissed
1969/439.csv,allowed
1969/44.csv,dismissed
1969/440.csv,allowed
1969/441.csv,partly allowed
1969/442.csv,dismissed
1969/443.csv,dismissed
1969/444.csv,dismissed
1969/445.csv,dismissed
1969/446.csv,dismissed
1969/447.csv,dismissed
1969/448.csv,dismissed
1969/449.csv,allowed
1969/45.csv,dismissed
1969/450.csv,dismissed
1969/451.csv,allowed
1969/452.csv,dismissed
1969/453.csv,dismissed
1969/454.csv,allowed
1969/455.csv,disposed of
1969/456.csv,partly allowed
1969/457.csv,dismissed
1969/458.csv,dismissed
1969/459.csv,dismissed
1969/46.csv,partly allowed
1969/460.csv,dismissed
1969/461.csv,dismissed
1969/462.csv,dismissed
1969/463.csv,dismissed
1969/464.csv,dismissed
1969/465.csv,allowed
1969/466.csv,dismissed
1969/467.csv,allowed
1969/468.csv,dismissed
1969/469.csv,allowed
1969/47.csv,dismissed
1969/470.csv,allowed
1969/471.csv,dismissed
1969/472.csv,allowed
1969/473.csv,partly allowed
1969/474.csv,dismissed
1969/475.csv,dismissed
1969/476.csv,allowed
1969/477.csv,allowed
1969/478.csv,partly allowed
1969/479.csv,dismissed
1969/48.csv,dismissed
1969/480.csv,dismissed
1969/481.csv,allowed
1969/482.csv,allowed
1969/483.csv,allowed
1969/484.csv,allowed
1969/485.csv,dismissed
1969/486.csv,allowed
1969/487.csv,partly allowed
1969/488.csv,partly allowed
1969/489.csv,allowed
1969/49.csv,dismissed
1969/490.csv,dismissed
1969/491.csv,allowed
1969/492.csv,dismissed
1969/493.csv,allowed
1969/494.csv,dismissed
1969/495.csv,allowed
1969/496.csv,allowed
1969/497.csv,allowed
1969/498.csv,dismissed
1969/499.csv,allowed
1969/5.csv,dismissed
1969/50.csv,dismissed
1969/500.csv,dismissed
1969/501.csv,allowed
1969/502.csv,dismissed
1969/503.csv,allowed
1969/504.csv,dismissed
1969/505.csv,dismissed
1969/506.csv,allowed
1969/507.csv,allowed
1969/508.csv,allowed
1969/509.csv,disposed of
1969/51.csv,allowed
1969/510.csv,dismissed
1969/511.csv,allowed
1969/512.csv,dismissed
1969/513.csv,allowed
1969/514.csv,allowed
1969/515.csv,dismissed
1969/516.csv,dismissed
1969/517.csv,dismissed
1969/518.csv,dismissed
1969/519.csv,allowed
1969/52.csv,allowed
1969/520.csv,dismissed
1969/521.csv,allowed
1969/522.csv,dismissed
1969/523.csv,dismissed
1969/524.csv,dismissed
1969/525.csv,dismissed
1969/526.csv,dismissed
1969/527.csv,dismissed
1969/528.csv,dismissed
1969/529.csv,dismissed
1969/53.csv,dismissed
1969/530.csv,dismissed
1969/531.csv,dismissed
1969/532.csv,dismissed
1969/533.csv,allowed
1969/534.csv,dismissed
1969/535.csv,dismissed
1969/536.csv,dismissed
1969/537.csv,dismissed
1969/538.csv,allowed
1969/539.csv,dismissed
1969/54.csv,dismissed
1969/540.csv,allowed
1969/541.csv,dismissed
1969/542.csv,allowed
1969/543.csv,dismissed
1969/544.csv,dismissed
1969/545.csv,dismissed
1969/546.csv,allowed
1969/547.csv,dismissed
1969/548.csv,allowed
1969/549.csv,allowed
1969/55.csv,dismissed
1969/550.csv,dismissed
1969/551.csv,dismissed
1969/552.csv,partly allowed
1969/553.csv,dismissed
1969/554.csv,dismissed
1969/555.csv,allowed
1969/556.csv,dismissed
1969/557.csv,partly allowed
1969/558.csv,partly allowed
1969/559.csv,allowed
1969/56.csv,disposed of
1969/560.csv,dismissed
1969/561.csv,allowed
1969/562.csv,partly allowed
1969/563.csv,dismissed
1969/564.csv,dismissed
1969/565.csv,allowed
1969/566.csv,allowed
1969/567.csv,partly allowed
1969/568.csv,allowed
1969/569.csv,dismissed
1969/57.csv,allowed
1969/570.csv,allowed
1969/571.csv,allowed
1969/572.csv,dismissed
1969/573.csv,allowed
1969/574.csv,dismissed
1969/575.csv,allowed
1969/576.csv,dismissed
1969/577.csv,dismissed
1969/578.csv,dismissed
1969/579.csv,dismissed
1969/58.csv,dismissed
1969/580.csv,dismissed
1969/581.csv,dismissed
1969/59.csv,dismissed
1969/6.csv,dismissed
1969/60.csv,dismissed
1969/61.csv,dismissed
1969/62.csv,dismissed
1969/63.csv,dismissed
1969/64.csv,dismissed
1969/65.csv,dismissed
1969/66.csv,dismissed
1969/67.csv,allowed
1969/68.csv,allowed
1969/69.csv,allowed
1969/7.csv,dismissed
1969/70.csv,allowed
1969/71.csv,dismissed
1969/72.csv,dismissed
1969/73.csv,allowed
1969/74.csv,dismissed
1969/75.csv,partly allowed
1969/76.csv,dismissed
1969/77.csv,dismissed
1969/78.csv,dismissed
1969/79.csv,dismissed
1969/8.csv,dismissed
1969/80.csv,allowed
1969/81.csv,allowed
1969/82.csv,dismissed
1969/83.csv,dismissed
1969/84.csv,allowed
1969/85.csv,allowed
1969/86.csv,allowed
1969/87.csv,partly allowed
1969/88.csv,dismissed
1969/89.csv,dismissed
1969/9.csv,allowed
1969/90.csv,allowed
1969/91.csv,dismissed
1969/92.csv,dismissed
1969/93.csv,allowed
1969/94.csv,dismissed
1969/95.csv,dismissed
1969/96.csv,dismissed
1969/97.csv,dismissed
1969/98.csv,allowed
1969/99.csv,dismissed
1970/1.csv,dismissed
1970/10.csv,allowed
1970/100.csv,allowed
1970/101.csv,dismissed
1970/102.csv,allowed
1970/103.csv,partly allowed
1970/104.csv,dismissed
1970/105.csv,allowed
1970/106.csv,dismissed
1970/107.csv,allowed
1970/108.csv,dismissed
1970/109.csv,partly allowed
1970/11.csv,dismissed
1970/110.csv,dismissed
1970/111.csv,dismissed
1970/112.csv,dismissed
1970/113.csv,allowed
1970/114.csv,dismissed
1970/115.csv,allowed
1970/116.csv,dismissed
1970/117.csv,allowed
1970/118.csv,dismissed
1970/119.csv,dismissed
1970/12.csv,allowed
1970/120.csv,allowed
1970/121.csv,allowed
1970/122.csv,allowed
1970/123.csv,allowed
1970/124.csv,allowed
1970/125.csv,dismissed
1970/126.csv,dismissed
1970/127.csv,dismissed
1970/128.csv,allowed
1970/129.csv,allowed
1970/13.csv,dismissed
1970/130.csv,dismissed
1970/131.csv,dismissed
1970/132.csv,dismissed
1970/133.csv,partly allowed
1970/134.csv,allowed
1970/135.csv,dismissed
1970/136.csv,dismissed
1970/137.csv,dismissed
1970/138.csv,dismissed
1970/139.csv,dismissed
1970/14.csv,partly allowed
1970/140.csv,dismissed
1970/141.csv,allowed
1970/142.csv,partly allowed
1970/143.csv,allowed
1970/144.csv,dismissed
1970/145.csv,dismissed
1970/146.csv,dismissed
1970/147.csv,partly allowed
1970/148.csv,dismissed
1970/149.csv,dismissed
1970/15.csv,allowed
1970/150.csv,dismissed
1970/151.csv,allowed
1970/152.csv,dismissed
1970/153.csv,partly allowed
1970/154.csv,dismissed
1970/155.csv,dismissed
1970/156.csv,dismissed
1970/157.csv,allowed
1970/158.csv,allowed
1970/159.csv,allowed
1970/16.csv,dismissed
1970/160.csv,dismissed
1970/161.csv,dismissed
1970/162.csv,dismissed
1970/163.csv,partly allowed
1970/164.csv,dismissed
1970/165.csv,allowed
1970/166.csv,dismissed
1970/167.csv,dismissed
1970/168.csv,dismissed
1970/169.csv,dismissed
1970/17.csv,dismissed
1970/170.csv,dismissed
1970/171.csv,dismissed
1970/172.csv,dismissed
1970/173.csv,dismissed
1970/174.csv,partly allowed
1970/175.csv,allowed
1970/176.csv,dismissed
1970/177.csv,allowed
1970/178.csv,allowed
1970/179.csv,dismissed
1970/18.csv,allowed
1970/180.csv,dismissed
1970/181.csv,dismissed
1970/182.csv,dismissed
1970/183.csv,allowed
1970/184.csv,allowed
1970/185.csv,allowed
1970/186.csv,allowed
1970/187.csv,partly allowed
1970/188.csv,dismissed
1970/189.csv,dismissed
1970/19.csv,dismissed
1970/190.csv,dismissed
1970/191.csv,dismissed
1970/192.csv,dismissed
1970/193.csv,dismissed
1970/194.csv,dismissed
1970/195.csv,dismissed
1970/196.csv,partly allowed
1970/197.csv,allowed
1970/198.csv,dismissed
1970/199.csv,allowed
1970/2.csv,dismissed
1970/20.csv,allowed
1970/200.csv,allowed
1970/201.csv,dismissed
1970/202.csv,partly allowed
1970/203.csv,dismissed
1970/204.csv,dismissed
1970/205.csv,allowed
1970/206.csv,allowed
1970/207.csv,dismissed
1970/208.csv,dismissed
1970/209.csv,dismissed
1970/21.csv,allowed
1970/210.csv,allowed
1970/211.csv,partly allowed
1970/212.csv,dismissed
1970/213.csv,dismissed
1970/214.csv,dismissed
1970/215.csv,dismissed
1970/216.csv,dismissed
1970/217.csv,partly allowed
1970/218.csv,allowed
1970/219.csv,dismissed
1970/22.csv,dismissed
1970/220.csv,allowed
1970/221.csv,allowed
1970/222.csv,dismissed
1970/223.csv,dismissed
1970/224.csv,dismissed
1970/225.csv,allowed
1970/226.csv,allowed
1970/227.csv,allowed
1970/228.csv,dismissed
1970/229.csv,dismissed
1970/23.csv,dismissed
1970/230.csv,dismissed
1970/231.csv,dismissed
1970/232.csv,allowed
1970/233.csv,dismissed
1970/234.csv,dismissed
1970/235.csv,dismissed
1970/236.csv,allowed
1970/237.csv,dismissed
1970/238.csv,allowed
1970/239.csv,dismissed
1970/24.csv,partly allowed
1970/240.csv,dismissed
1970/241.csv,allowed
1970/242.csv,dismissed
1970/243.csv,dismissed
1970/244.csv,allowed
1970/245.csv,dismissed
1970/246.csv,dismissed
1970/247.csv,allowed
1970/248.csv,allowed
1970/249.csv,dismissed
1970/25.csv,dismissed
1970/250.csv,allowed
1970/251.csv,dismissed
1970/252.csv,allowed
1970/253.csv,dismissed
1970/254.csv,dismissed
1970/255.csv,dismissed
1970/256.csv,dismissed
1970/257.csv,dismissed
1970/258.csv,dismissed
1970/259.csv,dismissed
1970/26.csv,dismissed
1970/260.csv,allowed
1970/261.csv,dismissed
1970/262.csv,allowed
1970/263.csv,allowed
1970/264.csv,dismissed
1970/265.csv,allowed
1970/266.csv,allowed
1970/267.csv,dismissed
1970/268.csv,allowed
1970/269.csv,dismissed
1970/27.csv,dismissed
1970/270.csv,dismissed
1970/271.csv,dismissed
1970/272.csv,dismissed
1970/273.csv,dismissed
1970/274.csv,dismissed
1970/275.csv,dismissed
1970/276.csv,allowed
1970/277.csv,dismissed
1970/278.csv,dismissed
1970/279.csv,dismissed
1970/28.csv,dismissed
1970/280.csv,dismissed
1970/281.csv,dismissed
1970/282.csv,dismissed
1970/283.csv,dismissed
1970/284.csv,allowed
1970/285.csv,dismissed
1970/286.csv,allowed
1970/287.csv,dismissed
1970/288.csv,dismissed
1970/289.csv,allowed
1970/29.csv,allowed
1970/290.csv,dismissed
1970/291.csv,allowed
1970/292.csv,dismissed
1970/293.csv,dismissed
1970/294.csv,dismissed
1970/295.csv,dismissed
1970/296.csv,dismissed
1970/297.csv,dismissed
1970/298.csv,allowed
1970/299.csv,allowed
1970/3.csv,dismissed
1970/30.csv,dismissed
1970/300.csv,allowed
1970/301.csv,allowed
1970/302.csv,allowed
1970/303.csv,dismissed
1970/304.csv,allowed
1970/305.csv,dismissed
1970/306.csv,partly allowed
1970/307.csv,dismissed
1970/308.csv,disposed of
1970/309.csv,allowed
1970/31.csv,allowed
1970/310.csv,dismissed
1970/311.csv,dismissed
1970/312.csv,partly allowed
1970/313.csv,allowed
1970/314.csv,allowed
1970/315.csv,dismissed
1970/316.csv,allowed
1970/317.csv,dismissed
1970/318.csv,allowed
1970/319.csv,dismissed
1970/32.csv,dismissed
1970/320.csv,allowed
1970/321.csv,dismissed
1970/322.csv,dismissed
1970/323.csv,allowed
1970/324.csv,allowed
1970/325.csv,partly allowed
1970/326.csv,allowed
1970/327.csv,dismissed
1970/328.csv,dismissed
1970/329.csv,allowed
1970/33.csv,dismissed
1970/330.csv,dismissed
1970/331.csv,allowed
1970/332.csv,allowed
1970/333.csv,allowed
1970/334.csv,dismissed
1970/335.csv,partly allowed
1970/336.csv,partly allowed
1970/337.csv,allowed
1970/338.csv,partly allowed
1970/339.csv,dismissed
1970/34.csv,dismissed
1970/340.csv,dismissed
1970/341.csv,dismissed
1970/342.csv,allowed
1970/343.csv,dismissed
1970/344.csv,dismissed
1970/345.csv,dismissed
1970/346.csv,dismissed
1970/347.csv,dismissed
1970/348.csv,allowed
1970/349.csv,allowed
1970/35.csv,dismissed
1970/350.csv,dismissed
1970/351.csv,allowed
1970/352.csv,dismissed
1970/353.csv,allowed
1970/354.csv,dismissed
1970/355.csv,dismissed
1970/356.csv,dismissed
1970/357.csv,partly allowed
1970/358.csv,dismissed
1970/359.csv,dismissed
1970/36.csv,dismissed
1970/360.csv,allowed
1970/361.csv,dismissed
1970/362.csv,disposed of
1970/363.csv,dismissed
1970/364.csv,dismissed
1970/365.csv,allowed
1970/366.csv,allowed
1970/367.csv,dismissed
1970/368.csv,allowed
1970/369.csv,dismissed
1970/37.csv,dismissed
1970/370.csv,dismissed
1970/371.csv,dismissed
1970/372.csv,partly allowed
1970/373.csv,partly allowed
1970/374.csv,dismissed
1970/375.csv,allowed
1970/376.csv,dismissed
1970/377.csv,allowed
1970/378.csv,dismissed
1970/379.csv,allowed
1970/38.csv,allowed
1970/380.csv,allowed
1970/381.csv,dismissed
1970/382.csv,allowed
1970/383.csv,dismissed
1970/384.csv,dismissed
1970/385.csv,allowed
1970/386.csv,dismissed
1970/387.csv,dismissed
1970/388.csv,dismissed
1970/389.csv,partly allowed
1970/39.csv,allowed
1970/390.csv,allowed
1970/391.csv,partly allowed
1970/392.csv,allowed
1970/393.csv,partly allowed
1970/394.csv,dismissed
1970/395.csv,allowed
1970/396.csv,dismissed
1970/397.csv,partly allowed
1970/398.csv,dismissed
1970/399.csv,partly allowed
1970/4.csv,dismissed
1970/40.csv,dismissed
1970/400.csv,dismissed
1970/401.csv,dismissed
1970/402.csv,allowed
1970/403.csv,dismissed
1970/404.csv,dismissed
1970/405.csv,disposed of
1970/406.csv,allowed
1970/407.csv,dismissed
1970/408.csv,dismissed
1970/409.csv,allowed
1970/41.csv,dismissed
1970/410.csv,dismissed
1970/411.csv,allowed
1970/412.csv,dismissed
1970/413.csv,allowed
1970/414.csv,dismissed
1970/415.csv,dismissed
1970/416.csv,partly allowed
1970/417.csv,allowed
1970/418.csv,dismissed
1970/419.csv,dismissed
1970/42.csv,dismissed
1970/420.csv,dismissed
1970/421.csv,dismissed
1970/422.csv,partly allowed
1970/423.csv,dismissed
1970/424.csv,allowed
1970/425.csv,dismissed
1970/426.csv,allowed
1970/427.csv,allowed
1970/428.csv,dismissed
1970/429.csv,dismissed
1970/43.csv,allowed
1970/430.csv,dismissed
1970/431.csv,dismissed
1970/432.csv,dismissed
1970/433.csv,dismissed
1970/434.csv,dismissed
1970/435.csv,dismissed
1970/436.csv,dismissed
1970/437.csv,dismissed
1970/438.csv,dismissed
1970/439.csv,dismissed
1970/44.csv,partly allowed
1970/440.csv,dismissed
1970/441.csv,allowed
1970/442.csv,dismissed
1970/443.csv,allowed
1970/444.csv,dismissed
1970/445.csv,dismissed
1970/446.csv,dismissed
1970/447.csv,allowed
1970/448.csv,dismissed
1970/449.csv,allowed
1970/45.csv,dismissed
1970/450.csv,dismissed
1970/451.csv,dismissed
1970/452.csv,dismissed
1970/453.csv,dismissed
1970/454.csv,allowed
1970/455.csv,dismissed
1970/456.csv,dismissed
1970/457.csv,allowed
1970/458.csv,partly allowed
1970/459.csv,dismissed
1970/46.csv,dismissed
1970/460.csv,dismissed
1970/461.csv,partly allowed
1970/462.csv,dismissed
1970/463.csv,dismissed
1970/464.csv,dismissed
1970/465.csv,dismissed
1970/466.csv,dismissed
1970/467.csv,dismissed
1970/468.csv,dismissed
1970/469.csv,dismissed
1970/47.csv,allowed
1970/470.csv,dismissed
1970/471.csv,allowed
1970/472.csv,dismissed
1970/473.csv,dismissed
1970/474.csv,dismissed
1970/475.csv,allowed
1970/476.csv,allowed
1970/477.csv,allowed
1970/478.csv,allowed
1970/479.csv,dismissed
1970/48.csv,dismissed
1970/480.csv,dismissed
1970/481.csv,partly allowed
1970/482.csv,allowed
1970/483.csv,dismissed
1970/484.csv,dismissed
1970/485.csv,allowed
1970/486.csv,allowed
1970/487.csv,partly allowed
1970/488.csv,dismissed
1970/489.csv,dismissed
1970/49.csv,allowed
1970/490.csv,dismissed
1970/491.csv,disposed of
1970/492.csv,dismissed
1970/493.csv,dismissed
1970/494.csv,dismissed
1970/495.csv,allowed
1970/496.csv,partly allowed
1970/497.csv,allowed
1970/498.csv,dismissed
1970/499.csv,dismissed
1970/5.csv,dismissed
1970/50.csv,dismissed
1970/500.csv,dismissed
1970/501.csv,dismissed
1970/502.csv,allowed
1970/51.csv,dismissed
1970/52.csv,dismissed
1970/53.csv,allowed
1970/54.csv,dismissed
1970/55.csv,dismissed
1970/56.csv,allowed
1970/57.csv,dismissed
1970/58.csv,allowed
1970/59.csv,allowed
1970/6.csv,allowed
1970/60.csv,dismissed
1970/61.csv,dismissed
1970/62.csv,dismissed
1970/63.csv,dismissed
1970/64.csv,dismissed
1970/65.csv,dismissed
1970/66.csv,dismissed
1970/67.csv,allowed
1970/68.csv,allowed
1970/69.csv,dismissed
1970/7.csv,partly allowed
1970/70.csv,dismissed
1970/71.csv,dismissed
1970/72.csv,allowed
1970/73.csv,dismissed
1970/74.csv,dismissed
1970/75.csv,dismissed
1970/76.csv,dismissed
1970/77.csv,dismissed
1970/78.csv,dismissed
1970/79.csv,dismissed
1970/8.csv,allowed
1970/80.csv,allowed
1970/81.csv,allowed
1970/82.csv,dismissed
1970/83.csv,dismissed
1970/84.csv,dismissed
1970/85.csv,dismissed
1970/86.csv,allowed
1970/87.csv,dismissed
1970/88.csv,allowed
1970/89.csv,dismissed
1970/9.csv,dismissed
1970/90.csv,dismissed
1970/91.csv,dismissed
1970/92.csv,allowed
1970/93.csv,allowed
1970/94.csv,partly allowed
1970/95.csv,dismissed
1970/96.csv,allowed
1970/97.csv,allowed
1970/98.csv,partly allowed
1970/99.csv,dismissed
1971/1.csv,dismissed
1971/10.csv,partly allowed
1971/100.csv,dismissed
1971/101.csv,partly allowed
1971/102.csv,dismissed
1971/103.csv,dismissed
1971/104.csv,allowed
1971/105.csv,allowed
1971/106.csv,dismissed
1971/107.csv,dismissed
1971/108.csv,dismissed
1971/109.csv,allowed
1971/11.csv,dismissed
1971/110.csv,partly allowed
1971/111.csv,dismissed
1971/112.csv,dismissed
1971/113.csv,dismissed
1971/114.csv,dismissed
1971/115.csv,dismissed
1971/116.csv,dismissed
1971/117.csv,allowed
1971/118.csv,allowed
1971/119.csv,dismissed
1971/12.csv,allowed
1971/120.csv,allowed
1971/121.csv,allowed
1971/122.csv,dismissed
1971/123.csv,dismissed
1971/124.csv,allowed
1971/125.csv,allowed
1971/126.csv,allowed
1971/127.csv,allowed
1971/128.csv,dismissed
1971/129.csv,dismissed
1971/13.csv,partly allowed
1971/130.csv,allowed
1971/131.csv,dismissed
1971/132.csv,dismissed
1971/133.csv,allowed
1971/134.csv,dismissed
1971/135.csv,allowed
1971/136.csv,dismissed
1971/137.csv,dismissed
1971/138.csv,allowed
1971/139.csv,dismissed
1971/14.csv,dismissed
1971/140.csv,dismissed
1971/141.csv,allowed
1971/142.csv,dismissed
1971/143.csv,dismissed
1971/144.csv,dismissed
1971/145.csv,dismissed
1971/146.csv,allowed
1971/147.csv,dismissed
1971/148.csv,dismissed
1971/149.csv,allowed
1971/15.csv,partly allowed
1971/150.csv,dismissed
1971/151.csv,dismissed
1971/152.csv,allowed
1971/153.csv,dismissed
1971/154.csv,dismissed
1971/155.csv,dismissed
1971/156.csv,dismissed
1971/157.csv,dismissed
1971/158.csv,dismissed
1971/159.csv,partly allowed
1971/16.csv,dismissed
1971/160.csv,dismissed
1971/161.csv,dismissed
1971/162.csv,dismissed
1971/163.csv,allowed
1971/164.csv,dismissed
1971/165.csv,dismissed
1971/166.csv,dismissed
1971/167.csv,dismissed
1971/168.csv,dismissed
1971/169.csv,dismissed
1971/17.csv,dismissed
1971/170.csv,allowed
1971/171.csv,allowed
1971/172.csv,dismissed
1971/173.csv,dismissed
1971/174.csv,dismissed
1971/175.csv,partly allowed
1971/176.csv,allowed
1971/177.csv,dismissed
1971/178.csv,partly allowed
1971/179.csv,dismissed
1971/18.csv,dismissed
1971/180.csv,partly allowed
1971/181.csv,dismissed
1971/182.csv,dismissed
1971/183.csv,dismissed
1971/184.csv,dismissed
1971/185.csv,dismissed
1971/186.csv,dismissed
1971/187.csv,dismissed
1971/188.csv,dismissed
1971/189.csv,dismissed
1971/19.csv,dismissed
1971/190.csv,dismissed
1971/191.csv,dismissed
1971/192.csv,dismissed
1971/193.csv,allowed
1971/194.csv,allowed
1971/195.csv,allowed
1971/196.csv,allowed
1971/197.csv,dismissed
1971/198.csv,partly allowed
1971/199.csv,dismissed
1971/2.csv,allowed
1971/20.csv,dismissed
1971/200.csv,partly allowed
1971/201.csv,partly allowed
1971/202.csv,dismissed
1971/203.csv,partly allowed
1971/204.csv,allowed
1971/205.csv,allowed
1971/206.csv,allowed
1971/207.csv,allowed
1971/208.csv,dismissed
1971/209.csv,dismissed
1971/21.csv,dismissed
1971/210.csv,allowed
1971/211.csv,allowed
1971/212.csv,dismissed
1971/213.csv,dismissed
1971/214.csv,dismissed
1971/215.csv,dismissed
1971/216.csv,allowed
1971/217.csv,partly allowed
1971/218.csv,dismissed
1971/219.csv,dismissed
1971/22.csv,allowed
1971/220.csv,dismissed
1971/221.csv,dismissed
1971/222.csv,dismissed
1971/223.csv,allowed
1971/224.csv,dismissed
1971/225.csv,allowed
1971/226.csv,dismissed
1971/227.csv,dismissed
1971/228.csv,dismissed
1971/229.csv,dismissed
1971/23.csv,dismissed
1971/230.csv,dismissed
1971/231.csv,dismissed
1971/232.csv,partly allowed
1971/233.csv,allowed
1971/234.csv,dismissed
1971/235.csv,allowed
1971/236.csv,dismissed
1971/237.csv,allowed
1971/238.csv,dismissed
1971/239.csv,partly allowed
1971/24.csv,dismissed
1971/240.csv,allowed
1971/241.csv,allowed
1971/242.csv,dismissed
1971/243.csv,dismissed
1971/244.csv,dismissed
1971/245.csv,dismissed
1971/246.csv,dismissed
1971/247.csv,dismissed
1971/248.csv,allowed
1971/249.csv,dismissed
1971/25.csv,dismissed
1971/250.csv,dismissed
1971/251.csv,dismissed
1971/252.csv,allowed
1971/253.csv,dismissed
1971/254.csv,allowed
1971/255.csv,dismissed
1971/256.csv,dismissed
1971/257.csv,dismissed
1971/258.csv,dismissed
1971/259.csv,allowed
1971/26.csv,allowed
1971/260.csv,allowed
1971/261.csv,dismissed
1971/262.csv,partly allowed
1971/263.csv,dismissed
1971/264.csv,inapplicable
1971/265.csv,dismissed
1971/266.csv,dismissed
1971/267.csv,allowed
1971/268.csv,dismissed
1971/269.csv,dismissed
1971/27.csv,dismissed
1971/270.csv,partly allowed
1971/271.csv,allowed
1971/272.csv,dismissed
1971/273.csv,allowed
1971/274.csv,allowed
1971/275.csv,allowed
1971/276.csv,dismissed
1971/277.csv,dismissed
1971/278.csv,dismissed
1971/279.csv,dismissed
1971/28.csv,allowed
1971/280.csv,allowed
1971/281.csv,dismissed
1971/282.csv,allowed
1971/283.csv,dismissed
1971/284.csv,dismissed
1971/285.csv,allowed
1971/286.csv,allowed
1971/287.csv,allowed
1971/288.csv,allowed
1971/289.csv,allowed
1971/29.csv,dismissed
1971/290.csv,dismissed
1971/291.csv,allowed
1971/292.csv,dismissed
1971/293.csv,allowed
1971/294.csv,dismissed
1971/295.csv,dismissed
1971/296.csv,dismissed
1971/297.csv,dismissed
1971/298.csv,dismissed
1971/299.csv,dismissed
1971/3.csv,dismissed
1971/30.csv,allowed
1971/300.csv,dismissed
1971/301.csv,dismissed
1971/302.csv,dismissed
1971/303.csv,dismissed
1971/304.csv,dismissed
1971/305.csv,dismissed
1971/306.csv,dismissed
1971/307.csv,allowed
1971/308.csv,dismissed
1971/309.csv,dismissed
1971/31.csv,dismissed
1971/310.csv,dismissed
1971/311.csv,dismissed
1971/312.csv,dismissed
1971/313.csv,allowed
1971/314.csv,dismissed
1971/315.csv,allowed
1971/316.csv,dismissed
1971/317.csv,partly allowed
1971/318.csv,allowed
1971/319.csv,partly allowed
1971/32.csv,allowed
1971/320.csv,allowed
1971/321.csv,partly allowed
1971/322.csv,allowed
1971/323.csv,allowed
1971/324.csv,dismissed
1971/325.csv,dismissed
1971/326.csv,partly allowed
1971/327.csv,dismissed
1971/328.csv,dismissed
1971/329.csv,allowed
1971/33.csv,allowed
1971/330.csv,dismissed
1971/331.csv,dismissed
1971/332.csv,dismissed
1971/333.csv,dismissed
1971/334.csv,allowed
1971/335.csv,dismissed
1971/336.csv,dismissed
1971/337.csv,dismissed
1971/338.csv,dismissed
